Weight,FatContent,ProductVisibility,ProductType,MRP,EstablishmentYear,StoreSize,CityTier,StoreCategory,StoreSales,SqrtProductVisibility,ProductGroup,MRP_bin,Vis_bin
11.3,Low Fat,0.007294652,Meat,198.1426,2002,Small,Tier 2,Supermarket Type1,988.713,0.08540873491628359,Fresh Produce,High,Low
12.15,Low Fat,0.128478462,Health and Hygiene,117.944,1985,Small,Tier 1,Grocery Store,239.688,0.3584389236676173,Household & Hygiene,Mid-Low,High
5.75,Regular,0.075107656,Dairy,112.8176,1987,High,Tier 3,Supermarket Type1,1374.2112,0.27405776033529866,Dairy & Frozen,Mid-Low,Mid-High
11.65,Regular,0.049381406,Baking Goods,226.8062,1985,Medium,Tier 3,Supermarket Type3,4739.8302,0.22221927459156193,Grains & Bakery,High,Mid-Low
11.35,Regular,0.045165796,Snack Foods,100.0016,2009,Medium,Tier 3,Supermarket Type2,1012.016,0.21252245998952676,Snacks & Beverages,Mid-Low,Mid-Low
13.1,Regular,0.09415375,Fruits and Vegetables,165.7526,1985,Small,Tier 1,Grocery Store,657.8104,0.3068448304925471,Fresh Produce,Mid-High,High
14.0,Low Fat,0.028907832,Health and Hygiene,130.431,1999,Medium,Tier 1,Supermarket Type1,778.986,0.17002303373366798,Household & Hygiene,Mid-Low,Low
19.75,Regular,0.018059621,Frozen Foods,179.766,2002,Small,Tier 2,Supermarket Type1,2336.958,0.13438608930986867,Dairy & Frozen,Mid-High,Low
6.525,Low Fat,0.090436094,Household,85.0882,1999,Medium,Tier 1,Supermarket Type1,2233.0932,0.30072594500641275,Household & Hygiene,Low,Mid-High
10.3,Low Fat,0.146399712,Meat,103.9648,1999,Medium,Tier 1,Supermarket Type1,1661.8368,0.3826221530439658,Fresh Produce,Mid-Low,High
5.78,Regular,0.074264356,Snack Foods,264.7568,1999,Medium,Tier 1,Supermarket Type1,4745.8224,0.2725148729886132,Snacks & Beverages,High,Mid-High
11.85,Regular,0.050186726,Fruits and Vegetables,164.1526,2002,Small,Tier 2,Supermarket Type1,3124.5994,0.22402394068491877,Fresh Produce,Mid-High,Mid-Low
16.35,Low Fat,0.020631654,Fruits and Vegetables,50.1324,2009,Medium,Tier 3,Supermarket Type2,467.3916,0.14363723054974292,Fresh Produce,Low,Low
13.15,Low Fat,0.01561108,Household,182.5976,1985,Medium,Tier 3,Supermarket Type3,5070.7328,0.1249443075934234,Household & Hygiene,Mid-High,Low
10.5,Low Fat,0.041395445,Fruits and Vegetables,37.6164,1997,Small,Tier 1,Supermarket Type1,540.6296,0.20345870588401962,Fresh Produce,Low,Mid-Low
19.0,Regular,0.097313129,Frozen Foods,48.0718,1997,Small,Tier 1,Supermarket Type1,992.7078,0.3119505233206061,Dairy & Frozen,Low,High
14.6,Low Fat,0.059582996,Others,238.8538,1999,Medium,Tier 1,Supermarket Type1,6008.845,0.24409628428142857,Canned & Packaged,High,Mid-High
13.35,Regular,0.098663652,Dairy,62.9194,1985,Medium,Tier 3,Supermarket Type3,2105.2596,0.3141077076418215,Dairy & Frozen,Low,High
12.15,Regular,0.101338651,Canned,232.63,1985,Medium,Tier 3,Supermarket Type3,5359.69,0.3183373226626121,Canned & Packaged,High,High
18.75,Low Fat,0.052146456,Health and Hygiene,104.628,2002,Small,Tier 2,Supermarket Type1,745.696,0.22835598525109868,Household & Hygiene,Mid-Low,Mid-Low
5.26,Regular,0.041764487,Baking Goods,161.8868,2004,Small,Tier 2,Supermarket Type1,3275.736,0.20436361466758216,Grains & Bakery,Mid-High,Mid-Low
18.25,Low Fat,0.054344186,Snack Foods,140.2154,2002,Small,Tier 2,Supermarket Type1,1701.7848,0.23311839481259303,Snacks & Beverages,Mid-Low,Mid-Low
15.1,Low Fat,0.052339069,Meat,242.7512,1997,Small,Tier 1,Supermarket Type1,4119.9704,0.2287773349787955,Fresh Produce,High,Mid-Low
15.5,Regular,0.042464962,Baking Goods,81.5934,1998,Small,Tier 3,Grocery Store,327.5736,0.20607028412655717,Grains & Bakery,Low,Mid-Low
13.65,Low Fat,0.065732883,Frozen Foods,45.7402,1999,Medium,Tier 1,Supermarket Type1,780.9834,0.25638424873614996,Dairy & Frozen,Low,Mid-High
16.1,Low Fat,0.023625114,Soft Drinks,189.3846,2002,Small,Tier 2,Supermarket Type1,3630.6074,0.15370463233097434,Snacks & Beverages,High,Low
13.15,Regular,0.051643608,Snack Foods,107.3622,1985,Small,Tier 1,Grocery Store,317.5866,0.2272523003183906,Snacks & Beverages,Mid-Low,Mid-Low
12.85,Low Fat,0.165694219,Frozen Foods,39.7164,1998,Small,Tier 3,Grocery Store,231.6984,0.4070555478064388,Dairy & Frozen,Low,High
9.5,Low Fat,0.041878397,Soft Drinks,32.99,2004,Small,Tier 2,Supermarket Type1,133.16,0.20464211932053478,Snacks & Beverages,Low,Mid-Low
13.8,Low Fat,0.058091482,Dairy,245.1802,2004,Small,Tier 2,Supermarket Type1,5650.6446,0.2410217459068787,Dairy & Frozen,High,Mid-High
5.78,Regular,0.057583737999999995,Snack Foods,263.7568,2007,Small,Tier 2,Supermarket Type1,2636.568,0.23996611844175,Snacks & Beverages,High,Mid-Low
19.7,Low Fat,0.026903714,Household,96.0726,2002,Small,Tier 2,Supermarket Type1,1272.3438,0.16402351660661346,Household & Hygiene,Mid-Low,Low
14.65,Low Fat,0.049016517,Household,161.5552,1998,Small,Tier 3,Grocery Store,324.9104,0.22139674116842822,Household & Hygiene,Mid-High,Mid-Low
6.67,Regular,0.150554711,Snack Foods,130.0626,1998,Small,Tier 3,Grocery Store,131.1626,0.3880138025895471,Snacks & Beverages,Mid-Low,High
6.11,Regular,0.058778429,Fruits and Vegetables,131.2968,1998,Small,Tier 3,Grocery Store,260.9936,0.24244263032725907,Fresh Produce,Mid-Low,Mid-High
13.65,Regular,0.134975628,Frozen Foods,260.0936,1998,Small,Tier 3,Grocery Store,260.9936,0.36739029382932803,Dairy & Frozen,High,High
17.2,Low Fat,0.15616879,Meat,160.6578,1987,High,Tier 3,Supermarket Type1,3690.5294,0.3951819707425935,Fresh Produce,Mid-High,High
6.32,Low Fat,0.04975339,Meat,40.2822,2004,Small,Tier 2,Supermarket Type1,1139.1838,0.22305467939498602,Fresh Produce,Low,Mid-Low
4.88,Regular,0.133700752,Baking Goods,52.9298,1999,Medium,Tier 1,Supermarket Type1,1995.4026,0.36565113427965734,Grains & Bakery,Low,High
5.425,Regular,0.115119905,Baking Goods,88.3514,2007,Small,Tier 2,Supermarket Type1,1416.8224,0.3392932433751076,Grains & Bakery,Low,High
15.85,Regular,0.110030997,Frozen Foods,37.2506,1997,Small,Tier 1,Supermarket Type1,265.6542,0.3317092054797394,Dairy & Frozen,Low,High
7.5,Low Fat,0.051038045,Canned,121.7072,2007,Small,Tier 2,Supermarket Type1,3552.7088,0.2259160131553317,Canned & Packaged,Mid-Low,Mid-Low
12.65,Low Fat,0.062837968,Soft Drinks,161.5578,1987,High,Tier 3,Supermarket Type1,2406.867,0.25067502468335373,Snacks & Beverages,Mid-High,Mid-High
14.5,Low Fat,0.017116983,Others,211.956,1985,Small,Tier 1,Grocery Store,213.056,0.1308318883147377,Canned & Packaged,High,Low
20.75,Low Fat,0.024129332,Fruits and Vegetables,124.173,1987,High,Tier 3,Supermarket Type1,2956.152,0.15533619024554451,Fresh Produce,Mid-Low,Low
13.35,Low Fat,0.049754975,Dairy,152.134,1985,Small,Tier 1,Grocery Store,153.134,0.2230582323071713,Dairy & Frozen,Mid-High,Mid-Low
9.0,Low Fat,0.0534335745,Canned,79.7644,2004,Small,Tier 2,Supermarket Type1,1649.8524,0.2311570342862185,Canned & Packaged,Low,Mid-Low
12.15,Low Fat,0.101561568,Canned,181.9292,1985,Medium,Tier 3,Supermarket Type3,3101.2964,0.3186872573542908,Canned & Packaged,Mid-High,High
13.15,Low Fat,0.005949644,Household,165.6526,1985,Medium,Tier 3,Supermarket Type3,4769.1254,0.07713393546293357,Household & Hygiene,Mid-High,Low
11.65,Regular,0.13956116,Seafood,170.4764,1985,Medium,Tier 3,Supermarket Type3,3435.528,0.3735788537912712,Fresh Produce,Mid-High,High
14.1,Low Fat,0.126035694,Fruits and Vegetables,86.4198,2002,Small,Tier 2,Supermarket Type1,1133.8574,0.3550150616523192,Fresh Produce,Low,High
7.55,Low Fat,0.027164679,Canned,152.334,2004,Small,Tier 2,Supermarket Type1,2603.278,0.16481710772853647,Canned & Packaged,Mid-High,Low
13.0,Low Fat,0.099325278,Household,45.406,1997,Small,Tier 1,Supermarket Type1,605.878,0.3151591312337309,Household & Hygiene,Low,High
10.1,Low Fat,0.04357366,Hard Drinks,192.8846,1985,Medium,Tier 3,Supermarket Type3,2293.0152,0.20874304778842337,Snacks & Beverages,High,Mid-Low
13.15,Regular,0.082741482,Snack Foods,118.7782,1985,Small,Tier 1,Grocery Store,119.1782,0.2876481913727253,Snacks & Beverages,Mid-Low,Mid-High
12.3,Regular,0.064565202,Starchy Foods,92.9804,1987,High,Tier 3,Supermarket Type1,1929.4884,0.254096835871681,Grains & Bakery,Low,Mid-High
13.15,Low Fat,0.084554569,Snack Foods,109.8912,1985,Medium,Tier 3,Supermarket Type3,2074.6328,0.2907826834596586,Snacks & Beverages,Mid-Low,Mid-High
12.15,Low Fat,0.058451805,Health and Hygiene,79.9618,1985,Medium,Tier 3,Supermarket Type3,241.6854,0.2417680810198071,Household & Hygiene,Low,Mid-High
15.85,Low Fat,0.020603511,Household,42.7112,2007,Small,Tier 2,Supermarket Type1,639.168,0.14353923157102383,Household & Hygiene,Low,Low
18.85,Low Fat,0.052044976,Health and Hygiene,192.1846,2004,Small,Tier 2,Supermarket Type1,3248.4382,0.22813368010883445,Household & Hygiene,High,Mid-Low
14.1,Low Fat,0.087977262,Dairy,229.0668,2004,Small,Tier 2,Supermarket Type1,3225.1352,0.2966096121166676,Dairy & Frozen,High,Mid-High
7.905,Low Fat,0.010010425,Snack Foods,249.0408,2004,Small,Tier 2,Supermarket Type1,3755.112,0.10005211142199849,Snacks & Beverages,High,Low
12.0,Low Fat,0.033946163,Canned,179.3976,1987,High,Tier 3,Supermarket Type1,3440.8544,0.1842448452467531,Canned & Packaged,Mid-High,Mid-Low
12.15,Regular,0.058414678,Fruits and Vegetables,163.4552,2004,Small,Tier 2,Supermarket Type1,974.7312,0.24169128656201075,Fresh Produce,Mid-High,Mid-High
10.1,Low Fat,0.027106459,Meat,75.367,1999,Medium,Tier 1,Supermarket Type1,535.969,0.16464039297815103,Fresh Produce,Low,Low
17.5,Low Fat,0.027022883,Frozen Foods,262.491,2007,Small,Tier 2,Supermarket Type1,5259.82,0.16438638325603494,Dairy & Frozen,High,Low
13.35,Low Fat,0.058153409,Dairy,152.034,1985,Small,Tier 1,Grocery Store,306.268,0.24115017934888625,Dairy & Frozen,Mid-High,Mid-High
17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,2009,Medium,Tier 3,Supermarket Type2,1779.0176,0.35907890637017376,Fresh Produce,Mid-Low,High
7.785,Low Fat,0.088846306,Fruits and Vegetables,61.451,1999,Medium,Tier 1,Supermarket Type1,759.012,0.29807097476943306,Fresh Produce,Low,Mid-High
11.8,Regular,0.09357779,Snack Foods,125.9704,1987,High,Tier 3,Supermarket Type1,1877.556,0.3059048708340552,Snacks & Beverages,Mid-Low,High
13.15,Regular,0.165694678,Fruits and Vegetables,171.8764,2002,Small,Tier 2,Supermarket Type1,3779.0808,0.4070561116111635,Fresh Produce,Mid-High,High
12.85,Low Fat,0.148392623,Frozen Foods,41.5796,1985,Small,Tier 1,Grocery Store,41.2796,0.38521763069724624,Dairy & Frozen,Low,High
8.5,Low Fat,0.098438394,Canned,51.1324,2007,Small,Tier 2,Supermarket Type1,259.662,0.3137489346595459,Canned & Packaged,Low,High
8.645,Low Fat,0.143303291,Health and Hygiene,96.341,1987,High,Tier 3,Supermarket Type1,193.082,0.37855421144137336,Household & Hygiene,Mid-Low,High
17.6,Regular,0.076276208,Meat,110.9202,2002,Small,Tier 2,Supermarket Type1,1687.803,0.27618147656930214,Fresh Produce,Mid-Low,Mid-High
9.1,Low Fat,0.175103435,Baking Goods,127.5362,2007,Small,Tier 2,Supermarket Type1,4655.9394,0.4184536234757682,Grains & Bakery,Mid-Low,High
12.8,Regular,0.023511371,Meat,225.9404,1987,High,Tier 3,Supermarket Type1,4950.8888,0.15333418079475952,Fresh Produce,High,Low
7.63,Low Fat,0.06105276,Soft Drinks,95.4436,2004,Small,Tier 2,Supermarket Type1,1418.154,0.24708856711713717,Snacks & Beverages,Mid-Low,Mid-High
9.285,Regular,0.049559042,Frozen Foods,246.4144,2007,Small,Tier 2,Supermarket Type1,1225.072,0.22261860209784806,Dairy & Frozen,High,Mid-Low
13.6,Regular,0.119418124,Dairy,231.03,2002,Small,Tier 2,Supermarket Type1,5359.69,0.34556927525461517,Dairy & Frozen,High,High
8.895,Low Fat,0.072545601,Breakfast,176.237,2002,Small,Tier 2,Supermarket Type1,1764.37,0.26934290597674926,Grains & Bakery,Mid-High,Mid-High
16.35,Low Fat,0.090486828,Household,195.211,1987,High,Tier 3,Supermarket Type1,2553.343,0.30081028572839724,Household & Hygiene,High,Mid-High
17.6,Low Fat,0.056245075,Frozen Foods,43.3454,1987,High,Tier 3,Supermarket Type1,1006.6896,0.2371604414736994,Dairy & Frozen,Low,Mid-Low
7.975,Low Fat,0.014618973,Baking Goods,85.225,1987,High,Tier 3,Supermarket Type1,1081.925,0.12090894507851767,Grains & Bakery,Low,Low
15.85,Low Fat,0.043479126,Starchy Foods,36.7164,2007,Small,Tier 2,Supermarket Type1,308.9312,0.20851648855666066,Grains & Bakery,Low,Mid-Low
15.7,Low Fat,0.045166237,Frozen Foods,178.666,1987,High,Tier 3,Supermarket Type1,2516.724,0.2125234975243914,Dairy & Frozen,Mid-High,Mid-Low
8.985,Regular,0.057827101,Frozen Foods,128.831,1997,Small,Tier 1,Supermarket Type1,1428.141,0.2404726616478472,Dairy & Frozen,Mid-Low,Mid-High
20.35,Low Fat,0.089394766,Dairy,260.1594,1987,High,Tier 3,Supermarket Type1,2093.2752,0.29898957506909835,Dairy & Frozen,High,Mid-High
6.59,Low Fat,0.10550944,Fruits and Vegetables,85.6908,1987,High,Tier 3,Supermarket Type1,1929.4884,0.3248221667312747,Fresh Produce,Low,High
19.85,Low Fat,0.005234153,Dairy,264.0884,2004,Small,Tier 2,Supermarket Type1,5829.7448,0.07234744639584731,Dairy & Frozen,High,Low
16.85,Low Fat,0.036390174,Snack Foods,91.4488,1997,Small,Tier 1,Supermarket Type1,2082.6224,0.1907620874282938,Snacks & Beverages,Low,Mid-Low
17.6,Regular,0.076552407,Meat,110.5202,2007,Small,Tier 2,Supermarket Type1,450.0808,0.27668105645309365,Fresh Produce,Mid-Low,Mid-High
7.905,Low Fat,0.016758569,Snack Foods,250.4408,1998,Small,Tier 3,Grocery Store,500.6816,0.1294548917577084,Snacks & Beverages,High,Low
13.15,Low Fat,0.044248175,Snack Foods,126.202,1985,Medium,Tier 3,Supermarket Type3,3668.558,0.21035250176786585,Snacks & Beverages,Mid-Low,Mid-Low
7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,2009,Medium,Tier 3,Supermarket Type2,736.3748,0.1956734192474798,Fresh Produce,Mid-Low,Mid-Low
7.825,Low Fat,0.186032678,Household,253.0698,2004,Small,Tier 2,Supermarket Type1,6088.0752,0.43131505654219865,Household & Hygiene,High,High
13.15,Low Fat,0.031867464,Household,101.0016,1985,Medium,Tier 3,Supermarket Type3,2125.2336,0.17851460444456638,Household & Hygiene,Mid-Low,Low
20.75,Low Fat,0.021370201,Soft Drinks,153.0024,2007,Small,Tier 2,Supermarket Type1,2277.036,0.1461855020171289,Snacks & Beverages,Mid-High,Low
6.26,Regular,0.009866049,Meat,151.1366,2004,Small,Tier 2,Supermarket Type1,2267.049,0.09932798699258935,Fresh Produce,Mid-High,Low
18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,1998,Small,Tier 3,Grocery Store,296.9468,0.287316971305212,Fresh Produce,Mid-High,Mid-High
13.0,Low Fat,0.099729888,Household,46.306,2009,Medium,Tier 3,Supermarket Type2,559.272,0.3158003926533341,Household & Hygiene,Low,High
20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,2004,Small,Tier 2,Supermarket Type1,5559.43,0.13711874051346884,Fresh Produce,High,Low
8.695,Low Fat,0.119721451,Household,95.5094,1999,Medium,Tier 1,Supermarket Type1,1237.7222,0.3460078770779648,Household & Hygiene,Mid-Low,High
7.27,Low Fat,0.071222087,Soft Drinks,113.5518,2002,Small,Tier 2,Supermarket Type1,569.259,0.26687466533936866,Snacks & Beverages,Mid-Low,Mid-High
10.695,Regular,0.060371962,Breakfast,174.0712,1985,Medium,Tier 3,Supermarket Type3,3866.9664,0.24570706542547774,Grains & Bakery,Mid-High,Mid-High
12.85,Low Fat,0.033287541,Fruits and Vegetables,198.4768,2002,Small,Tier 2,Supermarket Type1,1379.5376,0.1824487352655534,Fresh Produce,High,Mid-Low
7.075,Low Fat,0.05858462,Dairy,142.7128,2009,Medium,Tier 3,Supermarket Type2,1869.5664,0.24204259955635907,Dairy & Frozen,Mid-High,Mid-High
11.65,Regular,0.11679292,Baking Goods,196.211,1985,Medium,Tier 3,Supermarket Type3,5499.508,0.3417497915142012,Grains & Bakery,High,High
8.195,Low Fat,0.031452265,Baking Goods,94.3462,1999,Medium,Tier 1,Supermarket Type1,925.462,0.1773478643795859,Grains & Bakery,Mid-Low,Low
7.09,Low Fat,0.00721395,Baking Goods,47.9034,2004,Small,Tier 2,Supermarket Type1,583.2408,0.08493497512803545,Grains & Bakery,Low,Low
6.095,Low Fat,0.081196619,Others,141.4154,1997,Small,Tier 1,Supermarket Type1,1418.154,0.28495020442175506,Canned & Packaged,Mid-High,Mid-High
19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,2007,Small,Tier 2,Supermarket Type1,942.7728,0.2234197036968763,Fresh Produce,Low,Mid-Low
6.15,Low Fat,0.04627095,Baking Goods,99.3384,1997,Small,Tier 1,Supermarket Type1,2364.9216,0.21510683392212346,Grains & Bakery,Mid-Low,Mid-Low
12.15,Regular,0.02747716,Canned,87.9856,1985,Medium,Tier 3,Supermarket Type3,3251.7672,0.16576236002180952,Canned & Packaged,Low,Low
13.1,Regular,0.104704537,Fruits and Vegetables,125.2678,1985,Small,Tier 1,Grocery Store,254.3356,0.3235808044368516,Fresh Produce,Mid-Low,High
17.7,Low Fat,0.012540003,Household,167.0474,2004,Small,Tier 2,Supermarket Type1,5895.659,0.11198215482834753,Household & Hygiene,Mid-High,Low
17.85,Low Fat,0.147023834,Breads,93.7436,2009,Medium,Tier 3,Supermarket Type2,1134.5232,0.38343687094487927,Grains & Bakery,Mid-Low,High
15.75,Low Fat,0.141398626,Hard Drinks,250.5382,2007,Small,Tier 2,Supermarket Type1,2775.7202,0.3760300865622324,Snacks & Beverages,High,High
7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,2002,Small,Tier 2,Supermarket Type1,5317.0788,0.3857742967072845,Fresh Produce,High,High
7.075,Low Fat,0.063079544,Frozen Foods,98.0068,2009,Medium,Tier 3,Supermarket Type2,874.8612,0.25115641341602246,Dairy & Frozen,Mid-Low,Mid-High
6.445,Low Fat,0.029691762,Baking Goods,92.6436,1997,Small,Tier 1,Supermarket Type1,1039.9796,0.1723129768763804,Grains & Bakery,Low,Low
19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,2004,Small,Tier 2,Supermarket Type1,3038.0454,0.3109911944091022,Fresh Produce,High,High
20.25,Regular,0.014790559,Dairy,193.6162,2004,Small,Tier 2,Supermarket Type1,3848.324,0.12161644214496657,Dairy & Frozen,High,Low
15.0,Regular,0.054378253,Canned,59.1904,1997,Small,Tier 1,Supermarket Type1,527.3136,0.23319145138705236,Canned & Packaged,Low,Mid-Low
6.67,Regular,0.123428594,Snack Foods,89.1514,1997,Small,Tier 1,Supermarket Type1,2390.8878,0.35132405838484787,Snacks & Beverages,Low,High
12.15,Regular,0.029943463,Canned,60.222,1985,Medium,Tier 3,Supermarket Type3,1677.816,0.17304179552928825,Canned & Packaged,Low,Low
16.7,Regular,0.052368061,Frozen Foods,112.7176,1987,High,Tier 3,Supermarket Type1,801.6232,0.22884068912673725,Dairy & Frozen,Mid-Low,Mid-Low
7.07,Low Fat,0.093861144,Snack Foods,115.5834,2002,Small,Tier 2,Supermarket Type1,1267.0174,0.3063676614788186,Snacks & Beverages,Mid-Low,High
6.48,Low Fat,0.033968647,Snack Foods,148.0076,2002,Small,Tier 2,Supermarket Type1,886.8456,0.18430585177904688,Snacks & Beverages,Mid-High,Mid-Low
19.0,Regular,0.173154079,Fruits and Vegetables,228.272,1998,Small,Tier 3,Grocery Store,452.744,0.41611786671566986,Fresh Produce,High,High
13.35,Low Fat,0.139735226,Frozen Foods,147.5392,2002,Small,Tier 2,Supermarket Type1,3877.6192,0.3738117520892033,Dairy & Frozen,Mid-High,High
13.1,Low Fat,0.043351896,Fruits and Vegetables,146.6418,1985,Medium,Tier 3,Supermarket Type3,4414.254,0.20821118125595464,Fresh Produce,Mid-High,Mid-Low
10.1,Low Fat,0.042086652,Hard Drinks,122.4388,1985,Medium,Tier 3,Supermarket Type3,5448.9072,0.2051503156224723,Snacks & Beverages,Mid-Low,Mid-Low
9.695,Regular,0.12848269,Baking Goods,223.9404,1999,Medium,Tier 1,Supermarket Type1,4950.8888,0.35844482141607237,Grains & Bakery,High,High
15.0,Low Fat,0.049357077,Soft Drinks,62.6168,2007,Small,Tier 2,Supermarket Type1,958.752,0.22216452687141572,Snacks & Beverages,Low,Mid-Low
11.15,Regular,0.008326735,Dairy,149.9708,2007,Small,Tier 2,Supermarket Type1,1956.1204,0.09125094520058409,Dairy & Frozen,Mid-High,Low
20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,1999,Medium,Tier 1,Supermarket Type1,2404.2038,0.14616071633650404,Fresh Produce,Mid-Low,Low
9.8,Low Fat,0.151420934,Others,194.3478,1998,Small,Tier 3,Grocery Store,387.4956,0.3891284286710494,Canned & Packaged,High,High
16.35,Low Fat,0.032511818,Meat,165.0842,1987,High,Tier 3,Supermarket Type1,994.7052,0.18031033802863328,Fresh Produce,Mid-High,Low
9.6,Regular,0.022323658,Breads,101.299,2002,Small,Tier 2,Supermarket Type1,1754.383,0.14941103707557885,Grains & Bakery,Mid-Low,Low
12.15,Low Fat,0.019292355,Health and Hygiene,129.9994,1985,Medium,Tier 3,Supermarket Type3,3340.9844,0.13889692221212102,Household & Hygiene,Mid-Low,Low
13.35,Low Fat,0.048124443,Breads,216.7166,2002,Small,Tier 2,Supermarket Type1,3918.8988,0.21937284016030792,Grains & Bakery,High,Mid-Low
20.7,Low Fat,0.09261307,Dairy,76.367,1987,High,Tier 3,Supermarket Type1,306.268,0.30432395567881276,Dairy & Frozen,Low,High
11.65,Low Fat,0.094697274,Baking Goods,158.4604,1985,Medium,Tier 3,Supermarket Type3,4278.4308,0.3077292218818356,Grains & Bakery,Mid-High,High
16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,2002,Small,Tier 2,Supermarket Type1,4425.5726,0.18969476534685928,Fresh Produce,High,Mid-Low
10.695,Regular,0.020618324,Breakfast,129.3994,1985,Medium,Tier 3,Supermarket Type3,2055.9904,0.14359082143368357,Grains & Bakery,Mid-Low,Low
5.5,Low Fat,0.04709821,Others,101.3016,1997,Small,Tier 1,Supermarket Type1,3339.6528,0.2170212201606101,Canned & Packaged,Mid-Low,Mid-Low
15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,2002,Small,Tier 2,Supermarket Type1,6410.3224,0.2959461538861419,Fresh Produce,High,Mid-High
